CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_RECEIPTS,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,PCT_INDIV_CONTRIB,PAC_Contribution_%,Party_Contribution_%,Adj_Party_Contrib,Adj_PAC_Contrib,Pct_Individual,Funding_Group,Individual_Pctile_All,Individual_Pctile_Bin
S4MI00470,"SLOTKIN, ELISSA",O,DEM,51937060.2,0.0,46587666.88,MI,0.0,1198586.65,58507.15,12/31/2024,723151.19,22860.0,89.7,2.3077676044513584,0.0686352863691734,35647.15,1198586.65,89.70023852062386,>$10M,82.43021346469622,73.68421052631578
S4CA00589,"LEE, BARBARA",O,DEM,5809488.05,91035.13,5206677.82,CA,,359264.33,0.0,12/31/2024,318103.79,9300.0,89.62,6.184096204483974,0.0,0.0,359264.33,89.62369446650295,$5M–$10M,82.26600985221675,64.0
S4NJ00466,"KIM, ANDY",O,DEM,12441003.62,0.0,11094385.53,NJ,0.0,725533.82,0.0,12/31/2024,223028.93,5018.54,89.18,5.831794943244298,0.0,0.0,725533.82,89.17596898826399,>$10M,82.10180623973727,71.05263157894737
S4UT00241,"PHIPPEN, CAROLYN MARIE",O,REP,191720.14,0.0,169794.65,UT,0.0,0.0,0.0,09/11/2024,57233.35,0.0,88.56,0.0,0.0,0.0,0.0,88.5638045121394,$100K–$1M,81.9376026272578,70.58823529411765
S4AZ00220,"LAKE, KARI",O,REP,26252199.2,696535.25,23239868.42,AZ,0.0,407824.88,52800.0,12/31/2024,54157.74,1250.0,88.53,1.553488440694142,0.1963645011500598,51550.0,407824.88,88.52541550118971,>$10M,81.77339901477832,68.42105263157895
S4TN00542,"BRADSHAW, MARQUITA",C,DEM,39727.68,0.0,35139.5,TN,0.0,0.0,0.0,12/31/2024,3360.0,0.0,88.45,0.0,0.0,0.0,0.0,88.45092388984204,<$100K,81.5270935960591,85.80901856763926
S0TN00342,"BRADSHAW, MARQUITA",C,DEM,39727.68,0.0,35139.5,TN,0.0,0.0,0.0,12/31/2024,3360.0,0.0,88.45,0.0,0.0,0.0,0.0,88.45092388984204,<$100K,81.5270935960591,85.80901856763926
S4VT00033,"SANDERS, BERNARD",I,IND,8207886.33,0.0,7241250.56,VT,0.0,89133.06,0.0,12/31/2024,89790.08,0.01,88.22,1.0859441324646122,0.0,0.0,89133.06,88.22308532140697,$5M–$10M,81.2807881773399,60.0
S4MI00488,"BURNS, ZACK",O,DEM,29073.19,0.0,25634.02,MI,0.0,0.0,0.0,01/13/2024,54.0,0.0,88.17,0.0,0.0,0.0,0.0,88.17064794059407,<$100K,81.11658456486043,85.41114058355438
S4MO00276,"MAY, KARLA",C,DEM,62033.39,41017.0,54533.39,MO,0.0,7500.0,0.0,12/31/2024,650.0,0.0,87.91,12.090263001909134,0.0,0.0,7500.0,87.90973699809086,<$100K,80.95238095238095,85.14588859416446
S4VA00312,"PARKINSON, SCOTT THOMAS",C,REP,999121.24,18553.58,871128.73,VA,0.0,118125.0,0.0,12/31/2024,69894.71,16225.0,87.19,11.82288948236152,0.0,0.0,118125.0,87.18949163767152,$100K–$1M,80.78817733990148,69.41176470588235
S4OH00200,"LAROSE, FRANK",C,REP,2338457.32,25000.0,2037670.47,OH,0.0,44486.85,0.0,12/31/2024,138984.12,6000.0,87.14,1.9024016226218747,0.0,0.0,44486.85,87.13738123730221,$1M–$5M,80.623973727422,87.95180722891565
S6NV00200,"CORTEZ MASTO, CATHERINE",I,DEM,3231721.21,0.0,2809817.83,NV,0.0,110020.34,1500.0,12/31/2024,30974.87,300.0,86.94,3.4043883383121405,0.0371319158436937,1200.0,110020.34,86.94493266639172,$1M–$5M,80.45977011494253,86.74698795180723
S6MT00162,"TESTER, R. JON",I,DEM,93570122.72,0.0,81104096.95,MT,0.0,3077009.63,61171.43,12/31/2024,1655406.64,35800.0,86.68,3.2884531307153124,0.0271148837497217,25371.43,3077009.63,86.67734378493503,>$10M,80.29556650246306,65.78947368421053
S4LA00065,"KENNEDY, JOHN NEELY",I,REP,15625987.97,0.0,13511810.05,LA,0.0,96175.0,0.0,12/31/2024,408254.79,2500.0,86.47,0.6154810830818782,0.0,0.0,96175.0,86.47011680759664,>$10M,80.13136288998358,63.1578947368421
S4NJ00367,"KHALIL, CHRISTINA AMIRA",O,GRE,13807.52,0.0,11938.18,NJ,,0.0,1600.0,11/30/2024,0.0,0.0,86.46,0.0,11.587888339107964,1600.0,0.0,86.46143550760745,<$100K,79.96715927750411,84.88063660477454
S4WA00581,"GARCIA, DR RAUL",C,REP,773708.95,0.0,667251.97,WA,0.0,10000.0,0.0,12/31/2024,8869.21,0.0,86.24,1.2924756783542444,0.0,0.0,10000.0,86.24069425589558,$100K–$1M,79.80295566502463,68.23529411764706
S4NV00320,"WALKER, TROY ZAKARI",C,DEM,705.0,0.0,605.0,NV,0.0,0.0,0.0,05/22/2024,0.0,0.0,85.82,0.0,0.0,0.0,0.0,85.81560283687944,<$100K,79.63875205254516,84.61538461538461
S4SC00240,"SCOTT, TIMOTHY E.",I,REP,18856383.18,0.0,16176070.91,SC,0.0,730400.0,0.0,12/31/2024,1153917.85,114000.0,85.79,3.873489380374376,0.0,0.0,730400.0,85.78565017260112,>$10M,79.47454844006569,60.526315789473685
S0FL00338,"RUBIO, MARCO",I,REP,3012251.37,0.0,2583493.72,FL,0.0,105000.0,0.0,12/31/2024,3285.75,0.0,85.77,3.4857648682885314,0.0,0.0,105000.0,85.76620615828618,$1M–$5M,79.3103448275862,85.54216867469879
S2NV00308,"BROWN, SAM",C,REP,24063366.48,0.0,20606960.46,NV,0.0,1078736.16,52800.0,12/31/2024,549133.36,8154.0,85.64,4.482897939058442,0.1855351371434542,44646.0,1078736.16,85.6362324744846,>$10M,79.14614121510674,57.89473684210527
S4WY00188,"MORROW, SCOTT D MR",C,DEM,45707.29,0.0,39107.29,WY,0.0,5600.0,1000.0,12/31/2024,50.0,0.0,85.56,12.25187491973381,2.187834807095323,1000.0,5600.0,85.56029027317086,<$100K,78.98193760262726,84.3501326259947
S4VA00320,"BARVE, GARY",C,REP,9516.64,0.0,8112.29,VA,0.0,0.0,0.0,07/13/2023,2950.18,0.0,85.24,0.0,0.0,0.0,0.0,85.24321609307486,<$100K,78.81773399014779,84.08488063660478
S2IN00166,"MCCRAY, VALERIE L DR",O,DEM,142089.64,0.0,120540.01,IN,0.0,7150.0,0.0,12/31/2024,0.0,0.0,84.83,5.0320347071046125,0.0,0.0,7150.0,84.83377816989331,$100K–$1M,78.65353037766832,67.05882352941175
S4WV00316,"ROSE, CHRISTOPHER ANDREW",O,REP,10683.8,0.0,9059.77,WV,0.0,0.0,0.0,08/21/2023,0.0,0.0,84.8,0.0,0.0,0.0,0.0,84.7991351391827,<$100K,78.48932676518884,83.81962864721486
S4MI00546,"TAYLOR, ALEXANDRIA J.",O,REP,26120.45,2405.85,22119.14,MI,0.0,0.0,0.0,04/29/2024,0.0,0.0,84.68,0.0,0.0,0.0,0.0,84.68131291765647,<$100K,78.32512315270937,83.55437665782493
S0AL00230,"TUBERVILLE, THOMAS H",I,REP,2191049.2,13423.4,1847627.76,AL,0.0,324300.0,0.0,12/31/2024,42270.0,2500.0,84.33,14.801128153580484,0.0,0.0,324300.0,84.32616483463721,$1M–$5M,78.16091954022988,84.33734939759037
S4NY00313,"BELLON, DAVID A. ESQ.",C,REP,43916.35,0.0,36999.0,NY,0.0,0.0,0.0,12/31/2024,7377.0,0.0,84.25,0.0,0.0,0.0,0.0,84.24880483009176,<$100K,77.99671592775042,83.28912466843501
S2CT00256,"HYDE, ROBERT FINLEY",C,REP,1744.75,0.0,1467.29,CT,0.0,0.0,0.0,12/31/2024,2150.0,0.0,84.1,0.0,0.0,0.0,0.0,84.09743516263075,<$100K,77.83251231527095,83.0238726790451
S8NY00082,"SCHUMER, CHARLES E.",I,DEM,2790888.71,0.0,2345346.13,NY,0.0,202800.0,0.0,12/31/2024,38555.75,2000.0,84.04,7.266502575804965,0.0,0.0,202800.0,84.03581703549906,$1M–$5M,77.66830870279146,83.13253012048193
S2WI00417,"PECKARSKY, PETER",C,DEM,2202.9,308361.76,1850.0,WI,0.0,0.0,0.0,12/31/2024,0.0,0.0,83.98,0.0,0.0,0.0,0.0,83.98020790775796,<$100K,77.504105090312,82.75862068965517
S2WI00219,"BALDWIN, TAMMY",I,DEM,50228545.14,0.0,42080848.61,WI,0.0,2607543.73,62425.82,12/31/2024,592192.45,62520.29,83.78,5.191358265966292,0.0,0.0,2607543.73,83.77875268477266,>$10M,77.33990147783251,55.26315789473685
S4FL00595,"RUSH, BRIAN",C,DEM,85508.96,0.0,71298.24,FL,0.0,0.0,0.0,11/11/2024,0.0,0.0,83.38,0.0,0.0,0.0,0.0,83.38101644552805,<$100K,77.17569786535303,82.49336870026525
S6OH00163,"BROWN, SHERROD",I,DEM,96530240.72,0.0,79877201.03,OH,0.0,3085597.37,57800.0,12/31/2024,2000830.92,69880.9,82.75,3.196508521044948,0.0,0.0,3085597.37,82.7483702870849,>$10M,77.01149425287356,52.63157894736842
S0KY00420,"BOOKER, CHARLES",C,DEM,147125.06,129574.0,121237.0,KY,0.0,5000.0,0.0,12/31/2024,21087.0,0.0,82.4,3.3984693022385173,0.0,0.0,5000.0,82.40404455909822,$100K–$1M,76.84729064039408,65.88235294117646
S4VA00239,"GARCIA, EDWARD",C,REP,328243.77,162089.92,269936.93,VA,0.0,1075.0,230.0,12/31/2024,12644.37,0.0,82.24,0.3275005036653095,0.0700698752028104,230.0,1075.0,82.23672607708593,$100K–$1M,76.68308702791461,64.70588235294117
S2HI00155,"MCDERMOTT, ROBERT",C,REP,23225.25,4000.0,18912.6,HI,0.0,250.0,0.0,12/31/2024,0.0,0.0,81.43,1.0764146779905492,0.0,0.0,250.0,81.43120095585623,<$100K,76.51888341543514,82.22811671087533
S4NJ00417,"SIGNORELLO, JOSEPH III",O,DEM,83900.6,5000.0,68140.28,NJ,0.0,5500.0,0.0,09/30/2023,300.0,5500.0,81.22,6.55537624283974,0.0,0.0,5500.0,81.21548594408145,<$100K,76.35467980295566,81.9628647214854
S0CO00211,"BENNET, MICHAEL F.",I,DEM,1181527.92,374819.0,956042.51,CO,0.0,58596.92,0.0,12/31/2024,5166.75,7500.0,80.92,4.959418986899608,0.0,0.0,58596.92,80.91577810535362,$1M–$5M,76.19047619047619,81.92771084337349
S2WA00189,"MURRAY, PATTY",I,DEM,2095534.09,0.0,1695482.12,WA,0.0,284000.0,0.0,12/31/2024,14231.09,8000.0,80.91,13.55263087130212,0.0,0.0,284000.0,80.9093074691999,$1M–$5M,76.0262725779967,80.72289156626506
S6IL00292,"DUCKWORTH, L. TAMMY",I,DEM,4571747.48,0.0,3684933.82,IL,0.0,260703.03,0.0,12/31/2024,24373.94,0.0,80.6,5.702480969049498,0.0,0.0,260703.03,80.6023043949925,$1M–$5M,75.86206896551724,79.51807228915662
S0CO00575,"HICKENLOOPER, JOHN W.",I,DEM,1160079.25,0.0,928610.79,CO,0.0,113500.0,0.0,12/31/2024,2249.09,0.0,80.05,9.783814338546268,0.0,0.0,113500.0,80.04718556943416,$1M–$5M,75.69786535303777,78.3132530120482
S2NV00399,"CONRAD, WILLIAM ""BILL""",C,REP,12476.0,0.0,9876.0,NV,,500.0,0.0,12/31/2024,200.0,0.0,79.16,4.007694773966015,0.0,0.0,500.0,79.15998717537673,<$100K,75.45155993431855,81.56498673740053
S4NV00296,"CONRAD, WILLIAM BRYAN",C,REP,12476.0,0.0,9876.0,NV,0.0,500.0,0.0,12/31/2024,200.0,0.0,79.16,4.007694773966015,0.0,0.0,500.0,79.15998717537673,<$100K,75.45155993431855,81.56498673740053
S2WA00460,"HOLYK, ISAAC A",C,REP,8368.37,0.0,6602.39,WA,0.0,0.0,0.0,12/31/2024,0.0,0.0,78.9,0.0,0.0,0.0,0.0,78.89696559784043,<$100K,75.20525451559934,81.16710875331566
S0GA00559,"WARNOCK, RAPHAEL",I,DEM,4819907.15,0.0,3788915.6,GA,0.0,87316.93,0.0,12/31/2024,995564.88,28318.93,78.61,1.8115894618426411,0.0,0.0,87316.93,78.60972176611327,$1M–$5M,75.04105090311987,77.10843373493977
S0NM00058,"LUJAN, BEN RAY",I,DEM,1364756.27,0.0,1072144.28,NM,0.0,267540.0,0.0,12/31/2024,8816.5,12000.0,78.56,19.60350033782955,0.0,0.0,267540.0,78.5593958106527,$1M–$5M,74.8768472906404,75.90361445783132
S4TX00706,"TCHENKO, THIERRY",C,DEM,142864.34,0.0,112075.94,TX,,0.0,0.0,03/31/2024,2200.0,0.0,78.45,0.0,0.0,0.0,0.0,78.44920572901538,$100K–$1M,74.71264367816092,63.52941176470588
S2MO00726,"LONG, BILLY",O,REP,35977.32,130000.0,28195.0,MO,0.0,5000.0,0.0,12/31/2024,2500.0,0.0,78.37,13.897644404863954,0.0,0.0,5000.0,78.36881679902783,<$100K,74.54844006568145,80.90185676392572
S4MI00504,"LOVE, LESLIE N.",O,DEM,23395.0,6408.04,18295.0,MI,0.0,0.0,0.0,03/31/2024,0.0,0.0,78.2,0.0,0.0,0.0,0.0,78.20047018593716,<$100K,74.38423645320196,80.63660477453581
S8MN00578,"SMITH, TINA",I,DEM,1464674.23,0.0,1140676.44,MN,0.0,303750.0,0.0,12/31/2024,14919.0,0.0,77.88,20.738399964885023,0.0,0.0,303750.0,77.87919092425078,$1M–$5M,74.2200328407225,74.69879518072288
S4TN00575,"MOSES, PAMELA",C,IDP,5945.0,0.0,4595.0,TN,0.0,1000.0,0.0,11/25/2024,0.0,0.0,77.29,16.82085786375105,0.0,0.0,1000.0,77.29184188393609,<$100K,74.05582922824301,80.37135278514589
S2AL00145,"BRITT, KATIE BOYD",I,REP,3907112.1,30327.0,3017323.47,AL,0.0,863600.0,0.0,12/31/2024,9386.5,1500.0,77.23,22.103281858741653,0.0,0.0,863600.0,77.22643714266607,$1M–$5M,73.89162561576354,73.49397590361446
S4RI00085,"MORGAN, PATRICIA L",C,REP,296201.28,41627.71,227784.57,RI,0.0,50.0,0.0,12/31/2024,0.0,0.0,76.9,0.0168804132109084,0.0,0.0,50.0,76.90195329338212,$100K–$1M,73.72742200328408,62.35294117647059
S8NV00156,"ROSEN, JACKY",I,DEM,43915245.2,0.0,33769624.63,NV,0.0,2574528.14,57800.0,12/31/2024,609151.13,41607.14,76.9,5.862492918518419,0.0368729809574193,16192.86,2574528.14,76.89726990298121,>$10M,73.5632183908046,50.0
S4TX00771,"GOMEZ, MERI LIZET MS.",C,DEM,16944.01,0.0,13024.01,TX,0.0,0.0,0.0,06/30/2024,0.0,0.0,76.86,0.0,0.0,0.0,0.0,76.864980603765,<$100K,73.39901477832512,80.10610079575596
S4TX00748,"KEOUGH, STEVE",C,DEM,28692.87,6050.06,21942.81,TX,0.0,0.0,0.0,02/14/2024,0.0,0.0,76.47,0.0,0.0,0.0,0.0,76.47478275961939,<$100K,73.23481116584564,79.84084880636605
S4MD00327,"ALSOBROOKS, ANGELA",O,DEM,31077805.53,101342.24,23764486.41,MD,0.0,1194819.3,58400.0,12/31/2024,503954.71,26899.0,76.47,3.844606398758169,0.1013617257164167,31501.0,1194819.3,76.46771065305651,>$10M,73.07060755336617,47.368421052631575
S4PA00329,"SELKER, MARTY",C,CON,16258.57,0.0,12356.73,PA,0.0,0.0,0.0,12/12/2024,0.0,0.0,76.0,0.0,0.0,0.0,0.0,76.00133345060482,<$100K,72.9064039408867,79.57559681697613
S4MS00203,"BURTON, TIMOTHY GHANNON COLONEL(R)",C,REP,218188.17,13594.25,165730.0,MS,0.0,0.0,0.0,12/31/2024,0.0,250.0,75.96,0.0,0.0,0.0,0.0,75.95737202434027,$100K–$1M,72.74220032840722,61.1764705882353
S4TN00534,"MILLER-WATKINS, CIVIL MARSHA",C,DEM,24800.5,15609.74,18725.0,TN,0.0,0.0,0.0,09/30/2024,0.0,0.0,75.5,0.0,0.0,0.0,0.0,75.50251003003972,<$100K,72.57799671592775,79.3103448275862
S2NM00088,"HEINRICH, MARTIN",I,DEM,10731410.2,0.0,8100492.64,NM,0.0,2004501.1,57800.0,12/31/2024,153020.2,23000.0,75.48,18.67882284473666,0.3242817053065402,34800.0,2004501.1,75.48395307822638,>$10M,72.41379310344827,44.73684210526316
S4CA00639,"EARLY, ERIC",O,REP,904178.95,160635.57,678321.14,CA,0.0,0.0,500.0,12/31/2024,20531.0,0.0,75.02,0.0,0.0552987879224571,500.0,0.0,75.02067372835876,$100K–$1M,72.2495894909688,60.0
S6PA00217,"CASEY, ROBERT P. JR.",I,DEM,58147345.34,0.0,43598592.23,PA,0.0,2903155.31,61800.0,12/31/2024,998815.77,39160.41,74.98,4.992756407063173,0.0389348642962485,22639.589999999997,2903155.31,74.97950590017425,>$10M,72.08538587848933,42.10526315789473
S2OH00436,"VANCE, J D",I,REP,2704752.4,103207.08,2026008.9,OH,0.0,360400.0,0.0,12/31/2024,0.0,0.0,74.91,13.32469471142719,0.0,0.0,360400.0,74.90552185109439,$1M–$5M,71.92118226600985,72.28915662650603
S4CA00670,"REISS, JONATHAN",O,REP,14156.17,14017.12,10529.36,CA,0.0,1274.45,0.0,12/31/2024,0.0,0.0,74.38,9.002788183527041,0.0,0.0,1274.45,74.38000532629941,<$100K,71.75697865353038,79.04509283819628
S4IN00261,"POTTS, KEITH",O,DEM,103206.86,15900.0,76390.69,IN,0.0,2750.0,0.0,12/31/2024,1985.0,0.0,74.02,2.6645515617857183,0.0,0.0,2750.0,74.01706630741405,$100K–$1M,71.5927750410509,58.82352941176471
S4MI00561,"O'DONNELL, SHERRELL ANNE",O,REP,494750.2,88000.0,365935.2,MI,0.0,2500.0,0.0,12/31/2024,4785.47,0.0,73.96,0.5053055056875166,0.0,0.0,2500.0,73.96362851394501,$100K–$1M,71.42857142857143,57.647058823529406
S4TX00789,"GONZALEZ, MARK A",C,DEM,14967.44,0.0,11067.44,TX,0.0,0.0,0.0,02/14/2024,0.0,0.0,73.94,0.0,0.0,0.0,0.0,73.94343989352889,<$100K,71.26436781609196,78.77984084880637
S6NJ00289,"MENENDEZ, ROBERT",I,IND,3882123.51,0.0,2868362.77,NJ,0.0,507192.53,0.0,12/31/2024,53697.0,15223.81,73.89,13.064822092690196,0.0,0.0,507192.53,73.88643773469228,$1M–$5M,71.10016420361248,71.08433734939759
S4MI00595,"ROGERS, MICHAEL J",O,REP,13247396.66,30000.0,9726562.99,MI,0.0,957336.84,53050.0,12/31/2024,252982.82,2004.55,73.42,7.226603570274614,0.3853243871992582,51045.45,957336.84,73.42244849789226,>$10M,70.93596059113301,39.473684210526315
S2MD00602,"FRIEND, LORIE R",O,REP,1417.35,8692.25,1040.05,MD,0.0,0.0,0.0,12/31/2024,0.0,0.0,73.38,0.0,0.0,0.0,0.0,73.37989910748934,<$100K,70.77175697865353,78.51458885941645
S4WV00324,"MOONEY, ALEXANDER X",O,REP,2280834.4,0.0,1660300.37,WV,0.0,262250.0,15000.0,12/31/2024,270864.41,43100.0,72.79,11.497985123339074,0.0,0.0,262250.0,72.7935517808746,$1M–$5M,70.60755336617406,69.87951807228916
S4MT00183,"SHEEHY, TIM",C,REP,30015786.32,1700000.0,21768586.8,MT,0.0,1318362.0,63108.77,12/31/2024,489614.59,2600.0,72.52,4.392228762374798,0.2015898212857479,60508.77,1318362.0,72.52379320642765,>$10M,70.44334975369459,36.84210526315789
S0NH00219,"SHAHEEN, JEANNE",I,DEM,1190933.63,0.0,859422.64,NH,0.0,303375.0,0.0,12/31/2024,24231.33,900.0,72.16,25.473711746640326,0.0,0.0,303375.0,72.16377288799882,$1M–$5M,70.27914614121511,68.67469879518072
S4MS00195,"EUBANKS, DAN",C,REP,52717.97,12855.15,37717.97,MS,0.0,0.0,0.0,08/09/2024,0.0,0.0,71.55,0.0,0.0,0.0,0.0,71.5467040934998,<$100K,70.11494252873564,78.24933687002653
S4NV00262,"PHILLIPS, STEPHANIE",C,REP,83810.01,25676.77,59546.33,NV,0.0,0.0,0.0,06/30/2024,501.0,0.0,71.05,0.0,0.0,0.0,0.0,71.04918612943729,<$100K,69.95073891625616,77.9840848806366
S4AZ00287,"NORTON, MIKE",O,GRE,84401.01,0.0,59401.0,AZ,0.0,25000.0,0.0,09/24/2024,0.0,0.0,70.38,29.620498617255887,0.0,0.0,25000.0,70.37948953454467,<$100K,69.78653530377669,77.71883289124668
S6MD03441,"VAN HOLLEN, CHRIS",I,DEM,330578.51,2209.56,232265.7,MD,0.0,44000.0,0.0,12/31/2024,1015.0,0.0,70.26,13.310000096497502,0.0,0.0,44000.0,70.26037475938772,$100K–$1M,69.6223316912972,56.470588235294116
S4TX00680,"ANDRUS, TRACY DR. SR.",C,DEM,18385.0,0.0,12885.0,TX,0.0,0.0,0.0,06/30/2024,0.0,0.0,70.08,0.0,0.0,0.0,0.0,70.0843078596682,<$100K,69.45812807881774,77.45358090185677
S4NE00223,"LOVE, PRESTON JR",C,DEM,283232.43,0.0,197363.08,NE,0.0,7500.0,14450.0,11/25/2024,1182.48,0.0,69.68,2.6480018548723394,5.10181690705404,14450.0,7500.0,69.68237358977572,$100K–$1M,69.29392446633827,55.294117647058826
S2ME00109,"KING, ANGUS S. JR.",I,IND,5368767.0,0.0,3734651.41,ME,0.0,1503928.51,5200.0,12/31/2024,62064.55,20000.02,69.56,28.01254943639759,0.0,0.0,1503928.51,69.56255337584962,$5M–$10M,69.12972085385879,56.00000000000001
S4IA00129,"ERNST, JONI K",I,REP,2921862.7,0.0,2020872.76,IA,0.0,696050.0,0.0,12/31/2024,0.0,500.0,69.16,23.82213236782139,0.0,0.0,696050.0,69.16385085445664,$1M–$5M,68.96551724137932,67.46987951807229
S2NC00356,"JACKSON, JEFF",O,DEM,891839.08,0.0,616380.53,NC,0.0,176651.95,350.0,09/20/2024,13215.0,28500.0,69.11,19.807603631812142,0.0,0.0,176651.95,69.11342458776308,$100K–$1M,68.80131362889983,54.11764705882353
S4MI00355,"PETERS, GARY",I,DEM,3241786.33,0.0,2239335.24,MI,0.0,880508.73,0.0,12/31/2024,73536.43,0.0,69.08,27.161220400358708,0.0,0.0,880508.73,69.07720040882522,$1M–$5M,68.63711001642037,66.26506024096386
S6MN00267,"KLOBUCHAR, AMY",I,DFL,14734556.75,0.0,10146530.53,MN,0.0,1155708.0,0.0,12/31/2024,174002.06,10000.0,68.86,7.843520640687071,0.0,0.0,1155708.0,68.86213614807245,>$10M,68.4729064039409,34.21052631578947
S6NH00091,"HASSAN, MARGARET WOOD",I,DEM,2900607.97,0.0,1994701.65,NH,0.0,588433.0,0.0,12/31/2024,14200.35,6500.0,68.77,20.2865401352393,0.0,0.0,588433.0,68.76839857817806,$1M–$5M,68.30870279146141,65.06024096385542
S0TN00169,"HAGERTY, BILL",I,REP,4906088.81,0.0,3324823.86,TN,0.0,805900.0,0.0,12/31/2024,25245.8,12000.0,67.77,16.42652693847179,0.0,0.0,805900.0,67.76933701695465,$1M–$5M,68.14449917898193,63.85542168674698
S8OR00207,"MERKLEY, JEFFREY ALAN",I,DEM,1508836.04,0.0,1002446.84,OR,0.0,41225.0,0.0,12/31/2024,7335.16,0.0,66.44,2.732238553898805,0.0,0.0,41225.0,66.43842096984905,$1M–$5M,67.98029556650246,62.65060240963856
S8MS00261,"HYDE-SMITH, CINDY",I,REP,750573.65,60000.0,498055.82,MS,0.0,249900.0,0.0,12/31/2024,526.0,5000.0,66.36,33.29453412066891,0.0,0.0,249900.0,66.35668864740988,$100K–$1M,67.81609195402298,52.94117647058824
S4AZ00261,"WILLIAMS, SARAH",O,LIB,14715.0,0.0,9715.0,AZ,0.0,0.0,5000.0,12/31/2024,0.0,0.0,66.02,0.0,33.97893306150187,5000.0,0.0,66.02106693849812,<$100K,67.65188834154351,77.18832891246684
S4MI00462,"SNYDER, NICOLETTE",O,REP,227962.67,0.0,148446.0,MI,0.0,15300.0,0.0,12/31/2024,30451.5,5000.0,65.12,6.711625197230757,0.0,0.0,15300.0,65.11855647242594,$100K–$1M,67.48768472906403,51.76470588235295
S4MO00268,"HARMON, DECEMBER L",C,DEM,18462.5,35.78,11807.44,MO,0.0,0.0,100.0,08/19/2024,347.13,0.0,63.95,0.0,0.5416384563303994,100.0,0.0,63.95363574813812,<$100K,67.32348111658456,76.92307692307693
S4MI00553,"HARPER, FRANK EUGENE HILL",O,DEM,3149518.74,789999.1,2010281.61,MI,0.0,15100.48,0.0,10/16/2024,110546.31,1300.0,63.83,0.4794535688331862,0.0,0.0,15100.48,63.828215545083566,$1M–$5M,67.15927750410509,61.44578313253012
S2MO00544,"SCHMITT, ERIC",I,REP,1957979.62,0.0,1246346.44,MO,0.0,442316.0,0.0,12/31/2024,13135.0,22000.0,63.65,22.59042920988115,0.0,0.0,442316.0,63.654719756480404,$1M–$5M,66.99507389162561,60.24096385542169
S4NJ00532,"MURPHY, JUSTIN MICHAEL LL.M.",O,REP,12028.82,3850.0,7578.82,NJ,0.0,0.0,0.0,12/31/2024,0.0,0.0,63.01,0.0,0.0,0.0,0.0,63.00551508793048,<$100K,66.83087027914614,76.657824933687
S2MO00593,"HARTZLER, VICKY J",O,REP,9817.91,0.0,6170.0,MO,0.0,461.23,0.0,03/31/2024,-5621.0,0.0,62.84,4.697843023617043,0.0,0.0,461.23,62.8443324495743,<$100K,66.66666666666666,76.39257294429707
S4TX00888,"BROWN, THEODORE E. JR.",C,LIB,13994.0,0.0,8794.0,TX,0.0,0.0,0.0,12/31/2024,0.0,0.0,62.84,0.0,0.0,0.0,0.0,62.84121766471345,<$100K,66.50246305418719,76.12732095490716
S0IA00028,"GRASSLEY, CHARLES E",I,REP,770100.5,0.0,483309.71,IA,0.0,109000.0,0.0,12/31/2024,33054.05,0.0,62.76,14.153996783536693,0.0,0.0,109000.0,62.75930349350507,$100K–$1M,66.33825944170772,50.588235294117645
S2HI00106,"HIRONO, MAZIE K.",I,DEM,3292048.88,0.0,2064894.06,HI,0.0,1085368.53,0.0,12/31/2024,38246.5,2000.0,62.72,32.96939290889265,0.0,0.0,1085368.53,62.723675597429164,$1M–$5M,66.17405582922824,59.036144578313255
S4TX00896,"ROCHE, ANALISA",C,W,5300.0,0.0,3300.0,TX,0.0,0.0,0.0,12/24/2024,0.0,0.0,62.26,0.0,0.0,0.0,0.0,62.264150943396224,<$100K,66.00985221674877,75.86206896551724
S4IN00196,"BANKS, JAMES E. HON.",O,REP,7337226.72,151180.0,4534595.55,IN,0.0,1432093.06,850.0,12/31/2024,181118.04,4950.0,61.8,19.518179206543586,0.0,0.0,1432093.06,61.80258186161106,$5M–$10M,65.84564860426929,52.0
S4AR00103,"COTTON, THOMAS",I,REP,2488964.09,73959.0,1537499.24,AR,0.0,181500.0,0.0,12/31/2024,12416.14,0.0,61.77,7.292190382706567,0.0,0.0,181500.0,61.772656591441624,$1M–$5M,65.68144499178982,57.831325301204814
S4DE00060,"BLUNT ROCHESTER, LISA",O,DEM,9934497.35,0.0,6039846.28,DE,0.0,2365766.13,0.0,12/31/2024,35594.65,7613.63,60.8,23.813646998456345,0.0,0.0,2365766.13,60.79669727829763,$5M–$10M,65.51724137931035,48.0
S0SC00149,"GRAHAM, LINDSEY O.",I,REP,4534983.47,0.0,2756240.43,SC,0.0,222810.0,0.0,12/31/2024,18875.0,1000.0,60.78,4.913138084712799,0.0,0.0,222810.0,60.777298268741,$1M–$5M,65.35303776683087,56.62650602409639
