CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_RECEIPTS,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,PCT_INDIV_CONTRIB,PAC_Contribution_%,Party_Contribution_%,Adj_Party_Contrib,Adj_PAC_Contrib,Pct_Individual,Funding_Group,Individual_Pctile_All,Individual_Pctile_Bin
H2IA02111,"BOHANNAN, CHRISTINA",C,DEM,6900996.18,23632.73,5963508.86,IA,1.0,572002.75,27397.0,12/31/2024,17021.68,2090.91,86.41518853876545,8.288698255735016,0.3667019853356881,25306.09,572002.75,86.41518853876545,$5M–$10M,79.74642392717816,83.15789473684211
H4CA16254,"MOSTAFA, AHMED",O,DEM,352347.98,0.0,304400.12,CA,16.0,2000.0,0.0,10/17/2024,4900.0,0.0,86.39190155141517,0.567620679988005,0.0,0.0,2000.0,86.39190155141517,$100K–$1M,79.71391417425228,63.46153846153846
H4NY26094,"MCMURRAY, NATHAN DOUGLAS",O,DEM,29291.05,2884.95,25291.05,NY,26.0,0.0,0.0,12/31/2024,0.0,0.0,86.34395148005962,0.0,0.0,0.0,0.0,86.34395148005962,<$100K,79.68140442132639,82.1875
H4CA47119,"WEISS, JOANNA",O,DEM,2298172.86,238217.19,1984003.75,CA,47.0,66757.94,0.0,12/31/2024,271709.26,7407.94,86.32961360443532,2.904826750064397,0.0,0.0,66757.94,86.32961360443532,$1M–$5M,79.64889466840052,89.67032967032968
H4WA05267,"WELDE, MATTHEW BRADY MR.",C,DEM,30035.06,0.0,25925.0,WA,5.0,0.0,0.0,12/31/2024,0.0,0.0,86.3157922774251,0.0,0.0,0.0,0.0,86.3157922774251,<$100K,79.61638491547464,82.13541666666667
H4VA10261,"QARNI, ATIF",O,DEM,363301.0,0.0,313301.0,VA,10.0,0.0,0.0,06/18/2024,0.0,0.0,86.23730735670972,0.0,0.0,0.0,0.0,86.23730735670972,$100K–$1M,79.58387516254876,63.286713286713294
H4CA45139,"PAI, ADITYA",C,DEM,305312.23,6407.71,263235.49,CA,45.0,6600.0,0.0,12/31/2024,6900.0,0.0,86.21845577558422,2.1617214613381197,0.0,0.0,6600.0,86.21845577558422,$100K–$1M,79.55136540962289,63.11188811188811
H2TX18207,"MONTIEL, CARMEN",C,REP,41.76,0.0,36.0,TX,18.0,5.76,0.0,12/31/2024,0.0,0.0,86.20689655172414,13.79310344827586,0.0,0.0,5.76,86.20689655172414,<$100K,79.51885565669701,82.08333333333333
H4NJ07107,"ALTMAN, SUSAN COPIUS",C,DEM,6252517.05,0.0,5390086.1,NJ,7.0,451837.83,11945.66,12/31/2024,46538.79,250.0,86.20665976432643,7.226494968134474,0.1870552276222901,11695.66,451837.83,86.20665976432643,$5M–$10M,79.48634590377112,82.10526315789474
H4NC12175,"ALI, ADDUL RAHMAN EL",C,REP,48917.57,0.0,42141.89,NC,12.0,3975.2,2800.0,11/25/2024,332.51,500.0,86.14878048930066,8.126323527517822,4.701787108394796,2300.0,3975.2,86.14878048930066,<$100K,79.45383615084526,82.03125
H4GA02102,"HAND, CHUCK",C,REP,57889.06,0.0,49839.33,GA,2.0,0.0,0.0,09/11/2024,349.77,0.0,86.09455741723912,0.0,0.0,0.0,0.0,86.09455741723912,<$100K,79.42132639791937,81.97916666666667
H8TX21307,"ROY, CHIP",I,REP,2899549.54,0.0,2495623.47,TX,21.0,179250.0,0.0,12/31/2024,11500.0,0.0,86.06935096546067,6.181994738396503,0.0,0.0,179250.0,86.06935096546067,$1M–$5M,79.3888166449935,89.45054945054946
H2MO03167,"MANN, BETHANY",C,DEM,38121.42,0.0,32792.66,MO,3.0,5175.0,0.0,12/31/2024,0.0,0.0,86.02161199661505,13.575045210802749,0.0,0.0,5175.0,86.02161199661505,<$100K,79.35630689206762,81.92708333333333
H2MT02092,"TRANEL, MONICA",C,DEM,6225655.3,0.0,5352238.77,MT,1.0,405180.69,7729.35,12/31/2024,34206.33,1600.0,85.9706892220647,6.508241630403148,0.0984530897494437,6129.35,405180.69,85.9706892220647,$5M–$10M,79.32379713914173,81.05263157894737
H2PA07096,"DELLICKER, KEVIN",C,REP,564235.67,170039.89,484778.07,PA,7.0,8457.6,0.0,12/31/2024,9300.0,0.0,85.91765742141045,1.4989481257007378,0.0,0.0,8457.6,85.91765742141045,$100K–$1M,79.29128738621587,62.93706293706294
H4MN03126,"WITTROCK, QUENTIN",O,REP,14191.0,0.0,12191.0,MN,3.0,0.0,0.0,05/14/2024,0.0,0.0,85.90656049608907,0.0,0.0,0.0,0.0,85.90656049608907,<$100K,79.25877763329,81.875
H4OH02271,"HOOD, RON",O,REP,201363.96,0.0,172690.0,OH,2.0,21000.0,0.0,12/31/2024,6900.0,0.0,85.76013304466201,10.428877143655695,0.0,0.0,21000.0,85.76013304466201,$100K–$1M,79.2262678803641,62.76223776223776
H4CA12154,"SIMON, LATEEFAH",O,DEM,2231456.15,0.0,1913404.94,CA,12.0,270574.01,0.0,12/31/2024,22415.51,500.0,85.74692090633285,12.125445978402938,0.0,0.0,270574.01,85.74692090633285,$1M–$5M,79.19375812743823,89.23076923076924
H4CA12188,"SANCHEZ, TIM",O,DEM,102802.71,0.0,87968.5,CA,12.0,11000.0,0.0,12/31/2023,25.0,0.0,85.57021502643266,10.700107030252411,0.0,0.0,11000.0,85.57021502643266,$100K–$1M,79.16124837451235,62.58741258741259
H2NJ01187,"GALDO, DAMON M",C,REP,17592.78,5925.39,15054.0,NJ,1.0,0.0,0.0,12/31/2024,0.0,0.0,85.56919372606264,0.0,0.0,0.0,0.0,85.56919372606264,<$100K,79.12873862158648,81.82291666666667
H0MN06051,"JUDE, TAD",C,REP,380144.48,5533.17,325199.48,MN,3.0,17000.0,0.0,12/31/2024,0.0,0.0,85.54628492829885,4.471983915168254,0.0,0.0,17000.0,85.54628492829885,$100K–$1M,79.07997399219767,62.32517482517482
H4MN03159,"JUDE, TAD",O,REP,380144.48,5533.17,325199.48,MN,3.0,17000.0,0.0,12/31/2024,0.0,0.0,85.54628492829885,4.471983915168254,0.0,0.0,17000.0,85.54628492829885,$100K–$1M,79.07997399219767,62.32517482517482
H0IL15129,"MILLER, MARY",I,REP,1595994.35,0.0,1365291.97,IL,15.0,153231.11,0.0,12/31/2024,4265.0,0.0,85.54491248668893,9.600980730288924,0.0,0.0,153231.11,85.54491248668893,$1M–$5M,79.03120936280884,89.01098901098901
H4IN03208,"BUCHER, GRANT MR.",O,REP,105164.65,1000.0,89945.76,IN,3.0,0.0,0.0,09/30/2024,13200.0,0.0,85.52851171947988,0.0,0.0,0.0,0.0,85.52851171947988,$100K–$1M,78.99869960988296,62.06293706293706
H4VA04058,"BAGBY, LAMONT",O,DEM,43703.26,0.0,37375.0,VA,4.0,6328.26,0.0,03/13/2023,0.0,0.0,85.51993604138455,14.480063958615444,0.0,0.0,6328.26,85.51993604138455,<$100K,78.96618985695709,81.77083333333334
H4MD03222,"CHANG, MARK",O,DEM,139633.0,0.0,119385.0,MD,3.0,4248.0,0.0,09/17/2024,1500.0,1000.0,85.49912986185214,3.0422607836256472,0.0,0.0,4248.0,85.49912986185214,$100K–$1M,78.93368010403121,61.88811188811189
H4WI06139,"ZARBANO, JOHN",C,DEM,90623.35,0.0,77421.24,WI,6.0,5000.0,8200.0,12/31/2024,0.0,0.0,85.43188924267311,5.517341832982338,9.048440606091036,8200.0,5000.0,85.43188924267311,<$100K,78.90117035110534,81.71875
H4FL13200,"FOX, WHITNEY",C,DEM,2559343.8,0.0,2185319.64,FL,13.0,341019.18,0.0,12/31/2024,6877.65,1000.0,85.38593525418509,13.32447715699626,0.0,0.0,341019.18,85.38593525418509,$1M–$5M,78.86866059817945,88.79120879120879
H4TX31065,"LATIMER, MACKENZIE",C,REP,30163.26,4264.7,25744.86,TX,31.0,153.7,0.0,02/14/2024,250.0,0.0,85.35171596173625,0.5095603061472798,0.0,0.0,153.7,85.35171596173625,<$100K,78.83615084525357,81.66666666666667
H2SC06142,"BUCKNER, DUKE",C,REP,243079.3,31800.0,207325.86,SC,6.0,0.0,7248.02,12/31/2024,897.0,0.0,85.29145015638929,0.0,2.9817512227491196,7248.02,0.0,85.29145015638929,$100K–$1M,78.80364109232771,61.713286713286706
H2VA07147,"BARVE, GARY",C,REP,9516.64,0.0,8112.29,VA,5.0,0.0,0.0,07/13/2023,2950.18,0.0,85.24321609307486,0.0,0.0,0.0,0.0,85.24321609307486,<$100K,78.77113133940182,81.61458333333333
H4TX07099,"KANE, CAROLINE",C,REP,196406.25,16247.44,167381.55,TX,7.0,1500.0,0.0,12/31/2024,1285.1,0.0,85.22210978520286,0.7637231503579952,0.0,0.0,1500.0,85.22210978520286,$100K–$1M,78.73862158647594,61.53846153846154
H4VA07259,"SEWELL, BRIANA",O,DEM,292143.39,0.0,248693.85,VA,7.0,27760.43,0.0,07/25/2024,13548.75,250.0,85.12732394869519,9.502330345382791,0.0,0.0,27760.43,85.12732394869519,$100K–$1M,78.70611183355007,61.36363636363637
H4MN03118,"MORRISON, KELLY LOUISE",O,DFL,2263653.66,0.0,1926943.45,MN,3.0,284600.01,0.0,12/31/2024,12450.0,0.0,85.12536542361343,12.572595138074258,0.0,0.0,284600.01,85.12536542361343,$1M–$5M,78.67360208062418,88.57142857142857
H4TX03130,"HARP, SUZANNE CASSIMATIS",C,REP,52193.1,0.0,44371.0,TX,3.0,4322.1,0.0,03/15/2024,0.0,0.0,85.01315307962165,8.280979669726458,0.0,0.0,4322.1,85.01315307962165,<$100K,78.64109232769832,81.5625
H4TN03199,"ALLEN, JACK BURKS MR JR",C,DEM,193621.8,0.0,164519.81,TN,3.0,5188.18,1100.73,12/31/2024,0.0,0.0,84.96967283642648,2.679543315886951,0.5684948698958485,1100.73,5188.18,84.96967283642648,$100K–$1M,78.60858257477244,61.18881118881119
H2CA02241,"COULOMBE, CHRIS MR",C,REP,123590.25,31350.18,104968.33,CA,2.0,0.0,1758.5,12/31/2024,0.0,0.0,84.9325331083965,0.0,1.4228468669656384,1758.5,0.0,84.9325331083965,$100K–$1M,78.57607282184655,61.01398601398601
H4IL07201,"MARSHALL, KOURI MR.",C,DEM,131321.9,0.0,111521.9,IL,7.0,0.0,0.0,09/30/2024,0.0,0.0,84.92254528757199,0.0,0.0,0.0,0.0,84.92254528757199,$100K–$1M,78.54356306892068,60.83916083916085
H4CO04249,"HARVEY, TED",O,REP,75967.93,0.0,64445.32,CO,4.0,3500.0,0.0,09/30/2024,3200.0,0.0,84.8322706700051,4.607207278123808,0.0,0.0,3500.0,84.8322706700051,<$100K,78.5110533159948,81.51041666666666
H4RI01216,"REGUNBERG, AARON",O,DEM,796444.03,58216.5,675469.17,RI,1.0,58431.4,0.0,12/31/2024,53508.0,500.0,84.81062630352066,7.336535625736312,0.0,0.0,58431.4,84.81062630352066,$100K–$1M,78.47854356306892,60.66433566433567
H6WA07458,"JAYAPAL, PRAMILA",I,DEM,2824206.25,0.0,2393461.1,WA,7.0,420799.86,706.3,12/31/2024,23825.02,0.0,84.7480986914465,14.899756701551098,0.0250087967194322,706.3,420799.86,84.7480986914465,$1M–$5M,78.44603381014305,88.35164835164835
H2CA23155,"WOOD, MARISA",C,DEM,78944.4,0.0,66865.46,CA,20.0,5000.0,250.0,12/31/2024,100.0,0.0,84.69943403205295,6.333571475620817,0.3166785737810408,250.0,5000.0,84.69943403205295,<$100K,78.41352405721716,81.45833333333333
H4CO04223,"SONNENBERG, JERRY",O,REP,356932.23,0.0,302281.3,CO,4.0,43900.0,0.0,09/30/2024,40687.96,6700.0,84.68870967466289,12.299253558581697,0.0,0.0,43900.0,84.68870967466289,$100K–$1M,78.38101430429128,60.48951048951049
H4FL22136,"GUTMANN, ANDREW",C,REP,752101.69,117161.44,636397.0,FL,22.0,1000.0,750.0,12/31/2024,107500.0,0.0,84.61581837424139,0.1329607436462481,0.0997205577346861,750.0,1000.0,84.61581837424139,$100K–$1M,78.34850455136541,60.31468531468531
H4MD06308,"BARNES, HEATH",O,REP,34372.73,0.0,29070.48,MD,6.0,0.0,0.0,12/31/2023,0.0,0.0,84.57425406710493,0.0,0.0,0.0,0.0,84.57425406710493,<$100K,78.31599479843953,81.40625
H4PR01051,"ROMAN, ELMER LUIS",C,NPP,88050.0,0.0,74450.0,PR,0.0,13600.0,0.0,10/24/2024,0.0,0.0,84.55423055082339,15.445769449176606,0.0,0.0,13600.0,84.55423055082339,<$100K,78.28348504551366,81.35416666666667
H2PA18200,"LEE, SUMMER",I,DEM,2959031.02,0.0,2498511.25,PA,12.0,330384.99,0.0,12/31/2024,32413.8,1000.0,84.436804924066,11.165310122365666,0.0,0.0,330384.99,84.436804924066,$1M–$5M,78.25097529258778,88.13186813186813
H4MD03339,"LIBBER, MATT",O,DEM,3171.38,0.0,2677.0,MD,3.0,0.0,0.0,12/31/2024,12.0,0.0,84.41120269409531,0.0,0.0,0.0,0.0,84.41120269409531,<$100K,78.21846553966189,81.30208333333333
H0TN09061,"BERGMANN, CHARLOTTE",C,REP,57468.61,51650.56,48447.35,TN,9.0,0.0,0.0,12/31/2024,0.0,0.0,84.30228258522348,0.0,0.0,0.0,0.0,84.30228258522348,<$100K,78.18595578673602,81.25
H4CA06149,"DELUZ, CRAIG",C,REP,32126.04,13177.53,27068.59,CA,6.0,50.0,0.0,12/31/2024,45.0,0.0,84.25747462183325,0.1556369848260165,0.0,0.0,50.0,84.25747462183325,<$100K,78.15344603381014,81.19791666666667
H4CA47085,"MIN, DAVE",O,DEM,6835943.16,40000.0,5757172.33,CA,47.0,673126.31,5101.12,12/31/2024,74171.91,0.0,84.21913692447963,9.846868153303957,0.0746220365003737,5101.12,673126.31,84.21913692447963,$5M–$10M,78.12093628088427,80.0
H4OR03192,"DEXTER, MAXINE",O,DEM,1818244.55,0.0,1530978.36,OR,3.0,267630.81,2500.0,12/31/2024,6846.0,0.0,84.20090465828703,14.719186701260838,0.1374952560699274,2500.0,267630.81,84.20090465828703,$1M–$5M,78.08842652795839,87.91208791208791
H8NC08109,"HUFFMAN, SCOTT",O,DEM,632.0,0.0,532.0,NC,8.0,0.0,0.0,06/30/2024,0.0,0.0,84.17721518987342,0.0,0.0,0.0,0.0,84.17721518987342,<$100K,78.05591677503251,81.14583333333333
H4NY03101,"KAPLAN, ANNA",O,DEM,1310032.31,0.0,1099217.02,NY,3.0,0.0,0.0,04/30/2024,53635.28,0.0,83.90762667525352,0.0,0.0,0.0,0.0,83.90762667525352,$1M–$5M,78.02340702210662,87.6923076923077
H4FL25055,"LEIB, BRYAN",C,REP,75241.38,12200.0,63040.92,FL,25.0,0.0,0.0,12/31/2024,1700.0,0.0,83.78490665641698,0.0,0.0,0.0,0.0,83.78490665641698,<$100K,77.99089726918076,81.09375
H4TX18237,"TURNER, SYLVESTER",C,DEM,652566.71,0.0,546066.71,TX,18.0,106500.0,0.0,12/31/2024,1700.0,0.0,83.67982945375807,16.320170546241933,0.0,0.0,106500.0,83.67982945375807,$100K–$1M,77.95838751625487,60.13986013986013
H0FL10113,"MONTAGUE, WILLIE",C,REP,24494.82,4000.0,20494.82,FL,10.0,0.0,0.0,12/31/2024,0.0,0.0,83.6700167627278,0.0,0.0,0.0,0.0,83.6700167627278,<$100K,77.925877763329,81.04166666666667
H4PA16093,"NOURI, PRESTON",C,DEM,784759.4,71847.69,656391.88,PA,16.0,29500.0,2500.0,12/31/2024,9484.45,1000.0,83.64243614029981,3.759113939890366,0.1911413867740864,1500.0,29500.0,83.64243614029981,$100K–$1M,77.89336801040312,59.96503496503497
H4AZ01194,"SHAH, AMISH DR.",C,DEM,6343150.1,3300.0,5303935.32,AZ,1.0,480244.58,4775.0,12/31/2024,59295.05,10000.0,83.61673989079969,7.571073873847004,0.0,0.0,480244.58,83.61673989079969,$5M–$10M,77.86085825747723,78.94736842105263
H4TX18245,"LEE CARTER, ERICA",C,DEM,70270.0,0.0,58720.0,TX,18.0,11550.0,0.0,12/31/2024,250.0,0.0,83.56339832076277,16.436601679237228,0.0,0.0,11550.0,83.56339832076277,<$100K,77.82834850455137,80.98958333333334
H4OK04168,"MACAULAY, KODY CRAIG",C,DEM,24330.0,4000.0,20330.0,OK,4.0,0.0,0.0,12/11/2024,13.0,0.0,83.5593916974928,0.0,0.0,0.0,0.0,83.5593916974928,<$100K,77.7958387516255,80.9375
H4PA17158,"NELSON, JAMES D. DR.",C,REP,46085.97,0.0,38465.29,PA,17.0,7300.0,0.0,04/03/2024,0.0,0.0,83.46420830460984,15.839961706350111,0.0,0.0,7300.0,83.46420830460984,<$100K,77.7633289986996,80.88541666666667
H4NJ03213,"COHN, JOSEPH",O,DEM,144919.63,0.0,120907.0,NJ,3.0,3500.0,0.0,07/18/2024,25850.0,0.0,83.43038137759528,2.415131752682504,0.0,0.0,3500.0,83.43038137759528,$100K–$1M,77.73081924577373,59.79020979020979
H4NM03096,"CLAHCHISCHILLIAGE, SHARON",C,REP,87912.28,3232.5,73223.3,NM,3.0,14637.05,0.0,12/31/2024,270.7,3123.05,83.29132175846196,16.64960799560653,0.0,0.0,14637.05,83.29132175846196,<$100K,77.69830949284786,80.83333333333333
H2TX34113,"FLORES, MAYRA NOHEMI",C,REP,6926111.49,0.0,5765366.29,TX,34.0,452344.8,5000.0,12/31/2024,337618.94,2700.0,83.24102634391754,6.5310066211481095,0.0332076664275584,2300.0,452344.8,83.24102634391754,$5M–$10M,77.66579973992198,77.89473684210526
H8CA10126,"HARDER, JOSH",I,DEM,5415539.47,0.0,4507023.42,CA,9.0,590024.0,6819.18,12/31/2024,29315.76,8000.0,83.22390493074921,10.895017999010172,0.0,0.0,590024.0,83.22390493074921,$5M–$10M,77.6332899869961,76.84210526315789
H4VA07325,"BEDELL, CARL",O,DEM,86049.0,8744.99,71549.0,VA,7.0,0.0,0.0,10/17/2024,0.0,0.0,83.1491359574196,0.0,0.0,0.0,0.0,83.1491359574196,<$100K,77.60078023407021,80.78125
H4TX26123,"DEL ROSAL ISAIS, LUISA MARIA",O,REP,346108.19,0.0,287291.52,TX,26.0,20000.0,0.0,05/15/2024,69425.0,0.0,83.00627615890859,5.778539941513664,0.0,0.0,20000.0,83.00627615890859,$100K–$1M,77.56827048114434,59.61538461538461
H4CO03407,"HANKS, RON",O,REP,42285.49,0.0,35085.49,CO,3.0,2200.0,0.0,12/31/2024,1700.0,0.0,82.97288266022221,5.2027302982654335,0.0,0.0,2200.0,82.97288266022221,<$100K,77.53576072821846,80.72916666666666
H4VA07200,"HAMILTON, CAMERON",O,REP,792935.43,3482.81,657658.35,VA,7.0,31803.38,0.0,12/31/2024,67139.15,2000.0,82.93971048815412,4.010841084500411,0.0,0.0,31803.38,82.93971048815412,$100K–$1M,77.50325097529259,59.44055944055944
H8NY22177,"RILEY, JOSH",C,DEM,9848776.11,4000.0,8164381.39,NY,19.0,632191.06,9282.06,12/31/2024,126730.38,6408.69,82.89742094665202,6.418980926554946,0.0291748940975773,2873.37,632191.06,82.89742094665202,$5M–$10M,77.47074122236671,75.78947368421053
H0TX13228,"JACKSON, RONNY LYNN",I,REP,6668890.94,0.0,5526019.09,TX,13.0,482784.94,0.0,12/31/2024,336443.94,200.0,82.86263997593578,7.239358753106255,0.0,0.0,482784.94,82.86263997593578,$5M–$10M,77.43823146944084,74.73684210526315
H2OH02127,"MEADOWS, SAMANTHA",O,DEM,160265.99,0.0,132781.86,OH,2.0,23846.82,1600.0,12/31/2024,410.0,0.0,82.85092801036576,14.879526217633574,0.9983403216115908,1600.0,23846.82,82.85092801036576,$100K–$1M,77.40572171651495,59.265734265734274
H4NY01204,"AVLON, JOHN",C,DEM,5298299.52,0.0,4388801.31,NY,1.0,264649.46,0.0,12/31/2024,139381.14,10200.0,82.83414883271831,4.994988656284952,0.0,0.0,264649.46,82.83414883271831,$5M–$10M,77.37321196358907,73.68421052631578
H4CA30149,"FRIEDMAN, LAURA",O,DEM,1835665.11,0.0,1519517.95,CA,30.0,309393.0,0.0,12/31/2024,16099.52,0.0,82.77751435826984,16.854544890271406,0.0,0.0,309393.0,82.77751435826984,$1M–$5M,77.34070221066321,87.47252747252747
H8NJ02166,"VAN DREW, JEFF MR",I,REP,3233277.47,0.0,2675941.97,NJ,2.0,441375.0,0.0,12/31/2024,12615.63,2300.0,82.76252177020861,13.651009048722315,0.0,0.0,441375.0,82.76252177020861,$1M–$5M,77.30819245773732,87.25274725274726
H4NY02087,"LUBIN, ROB",C,DEM,1036037.9,150000.0,856225.84,NY,2.0,21488.13,0.0,12/31/2024,11541.2,0.0,82.6442584774167,2.074067946742103,0.0,0.0,21488.13,82.6442584774167,$1M–$5M,77.27568270481144,87.03296703296704
H4MO03247,"HICKS, JUSTIN",O,REP,161738.83,4053.08,133430.66,MO,3.0,0.0,0.0,12/31/2024,7100.0,0.0,82.49760431678652,0.0,0.0,0.0,0.0,82.49760431678652,$100K–$1M,77.24317295188557,59.09090909090909
H4PA10104,"STELSON, JANELLE",C,DEM,6521826.18,0.0,5380074.63,PA,10.0,623696.44,9723.58,12/31/2024,52984.65,4500.0,82.49337657140687,9.563217767327862,0.0800938242730044,5223.58,623696.44,82.49337657140687,$5M–$10M,77.21066319895968,72.63157894736842
H8CO06229,"CROW, JASON",I,DEM,2208412.11,0.0,1821690.15,CO,6.0,280830.0,0.0,12/31/2024,9959.74,0.0,82.48868686017123,12.716376564336084,0.0,0.0,280830.0,82.48868686017123,$1M–$5M,77.17815344603382,86.81318681318682
H4RI01299,"BEAUTE, STEPHANIE E",O,DEM,26157.42,0.0,21556.0,RI,1.0,0.0,0.0,12/31/2023,1310.0,0.0,82.40873908818224,0.0,0.0,0.0,0.0,82.40873908818224,<$100K,77.14564369310793,80.67708333333333
H2IN06304,"WIRTH, CYNTHIA",O,DEM,27712.88,0.0,22832.79,IN,6.0,500.0,400.0,12/10/2024,0.0,0.0,82.39053465392266,1.804215224112398,1.4433721792899186,400.0,500.0,82.39053465392266,<$100K,77.11313394018205,80.625
H4IN08264,"HOSTETTLER, JOHN",O,REP,53971.73,0.0,44444.0,IN,8.0,9450.0,0.0,12/12/2024,0.0,0.0,82.34681378566148,17.509166372840003,0.0,0.0,9450.0,82.34681378566148,<$100K,77.08062418725618,80.57291666666667
H2CA22215,"MAHER, MICHAEL A",C,REP,785000.57,55972.86,645589.85,CA,21.0,83500.0,5000.0,12/31/2024,15402.0,0.0,82.24068550676338,10.63693495152494,0.6369422126661641,5000.0,83500.0,82.24068550676338,$100K–$1M,77.0481144343303,58.91608391608392
H2MA05153,"COLARUSSO, CAROLINE",C,REP,1732.2,0.0,1424.06,MA,5.0,0.0,0.0,06/28/2023,199.0,0.0,82.2110610783974,0.0,0.0,0.0,0.0,82.2110610783974,<$100K,77.01560468140443,80.52083333333333
H4NC09171,"BRISTOW, NIGEL WILLIAM",C,DEM,31339.93,0.0,25749.26,NC,9.0,0.0,5575.0,12/31/2024,4100.0,0.0,82.1611918086607,0.0,17.788808079660676,5575.0,0.0,82.1611918086607,<$100K,76.98309492847855,80.46875
H2AK01083,"BEGICH, NICHOLAS III",C,REP,2810467.65,425000.0,2309088.23,AK,0.0,318750.0,5000.0,12/31/2024,23031.99,0.0,82.16028496182834,11.341528873317577,0.1779063352677267,5000.0,318750.0,82.16028496182834,$1M–$5M,76.95058517555266,86.5934065934066
H2KY04121,"MASSIE, THOMAS H.",I,REP,1349141.6,0.0,1106684.91,KY,4.0,214900.0,0.0,12/31/2024,16365.72,0.0,82.02881817594238,15.928646778069847,0.0,0.0,214900.0,82.02881817594238,$1M–$5M,76.91807542262679,86.37362637362638
H4MN03142,"PAGE, JAMES JAMIE",O,REP,11167.02,0.0,9147.42,MN,3.0,0.0,0.0,12/31/2024,0.0,0.0,81.91460210512741,0.0,0.0,0.0,0.0,81.91460210512741,<$100K,76.88556566970091,80.41666666666667
H4OH02230,"WILKIN, SHANE",O,REP,202778.55,0.0,166087.35,OH,2.0,35567.2,0.0,06/30/2024,8400.0,0.0,81.90577849580245,17.53992224522761,0.0,0.0,35567.2,81.90577849580245,$100K–$1M,76.85305591677503,58.74125874125874
H4GA02136,"NIXON, MICHAEL",C,REP,45778.88,0.0,37478.88,GA,2.0,0.0,0.0,05/01/2024,0.0,0.0,81.86936858219336,0.0,0.0,0.0,0.0,81.86936858219336,<$100K,76.82054616384916,80.36458333333333
H4KY06171,"KELLY, DURAND TODD",C,DEM,59680.62,0.0,48853.34,KY,6.0,0.0,0.0,05/31/2024,0.0,0.0,81.85796327182928,0.0,0.0,0.0,0.0,81.85796327182928,<$100K,76.78803641092328,80.3125
H8VA10080,"HELMER, DANIEL",O,DEM,2010212.47,283813.74,1645209.67,VA,10.0,66124.0,0.0,12/31/2024,42083.3,5000.0,81.84257607356301,3.2894035325529543,0.0,0.0,66124.0,81.84257607356301,$1M–$5M,76.7555266579974,86.15384615384616
H4MI05164,"URBAN, LIBBI DEANN MS",C,DEM,123982.76,1281.87,101370.99,MI,5.0,16688.18,5382.0,12/31/2024,0.0,0.0,81.76216596565523,13.460081062883258,4.3409261094042435,5382.0,16688.18,81.76216596565523,$100K–$1M,76.72301690507152,58.56643356643356
H4OH13112,"WHEELER, GREGORY",C,REP,180647.81,0.0,147699.52,OH,13.0,2000.0,0.0,10/17/2023,17740.0,0.0,81.76103546453179,1.1071266238987345,0.0,0.0,2000.0,81.76103546453179,$100K–$1M,76.69050715214564,58.39160839160839
H4WI01197,"BARCA, PETER",C,DEM,2312574.6,29875.42,1890259.4,WI,1.0,355870.91,0.0,12/31/2024,34531.42,1000.0,81.73831019332304,15.388515899119534,0.0,0.0,355870.91,81.73831019332304,$1M–$5M,76.64174252275683,85.82417582417582
H4WI01056,"BARCA, PETER WILLIAM",C,DEM,2312574.6,29875.42,1890259.4,WI,1.0,355870.91,0.0,12/31/2024,34531.42,1000.0,81.73831019332304,15.388515899119534,0.0,0.0,355870.91,81.73831019332304,$1M–$5M,76.64174252275683,85.82417582417582
H4GA03100,"KELLER, MAURA",O,DEM,148905.21,25520.0,121683.33,GA,3.0,0.0,0.0,12/31/2024,5000.0,0.0,81.71865175167477,0.0,0.0,0.0,0.0,81.71865175167477,$100K–$1M,76.59297789336802,58.21678321678322
H2CA13115,"GRAY, ADAM C.",C,DEM,6432861.59,20565.55,5255055.1,CA,13.0,677578.2,15839.53,12/31/2024,67352.47,1700.0,81.6907845206724,10.533075996121347,0.2198015580185987,14139.53,677578.2,81.6907845206724,$5M–$10M,76.56046814044213,71.57894736842105
H8VA10106,"WEXTON, JENNIFER",I,DEM,554752.12,0.0,453154.6,VA,10.0,91322.41,0.0,12/31/2024,59948.4,4500.0,81.68596092972118,16.461840650559388,0.0,0.0,91322.41,81.68596092972118,$100K–$1M,76.52795838751626,58.04195804195804
H2PA09126,"WALDMAN, AMANDA",C,DEM,16955.9,0.0,13849.12,PA,9.0,2456.78,650.0,12/31/2024,0.0,0.0,81.67729226994733,14.489233836009884,3.8334738940427817,650.0,2456.78,81.67729226994733,<$100K,76.49544863459037,80.26041666666667
H4WA03122,"LEWALLEN, LESLIE",C,REP,840312.9,0.0,685083.88,WA,3.0,70700.0,0.0,12/31/2024,41436.5,15000.0,81.52723586654447,8.41353262576357,0.0,0.0,70700.0,81.52723586654447,$100K–$1M,76.4629388816645,57.86713286713287
H6MD08457,"RASKIN, JAMIE",I,DEM,4843711.39,0.0,3946956.34,MD,8.0,472572.52,232.62,12/31/2024,39526.03,0.0,81.4861997795455,9.756413666091696,0.0048025157006722,232.62,472572.52,81.4861997795455,$1M–$5M,76.43042912873862,85.49450549450549
